64
unit,some,0.16032775828487064
unit,user,0.08861363590836976
unit,address,,0.4995768091409225
unit,may,0.11690251338879704
unit,as,0.055054053091550245
unit,clicking,0.2488349468108505
unit,a,0.06215692726943317
unit,with,0.07774607967064943
unit,show,0.16482756109054172
unit,to,0.027321271507567108
unit,displays,0.40764348731119215
unit,measurement,,0.7069572080952525
unit,hostname,,0.7069572080952525
unit,that,0.050082057841316356
unit,the,0.022653398777170465
unit,be,0.033912788140951854
unit,tool,0.2488349468108505
unit,arguments,0.2661857793400232
unit,application,0.09582325736507309
unit,these,0.11690251338879704
unit,should,0.061053538770196016
unit,interact,0.1945776833259392
unit,conversion,0.35280500267226117
unit,tools,0.16032775828487064
unit,things,0.2488349468108505
unit,an,0.0657977075447954
unit,ip,0.23445383079666088
unit,measurement,0.7069572080952525
unit,if,0.09684135286248208
unit,or,0.05190092372267456
unit,accepts,0.4995768091409225
unit,able,0.13379779347834622
unit,filesize,0.4995768091409225
titlebar',region,1.0
titlebar',could,0.11443870868485288
titlebar',user,0.1285819209310471
titlebar',interface,0.15113781655796352
titlebar',environment,0.17289545106634813
titlebar',a,0.043942287766178145
titlebar',area',1.0
titlebar',of,0.05890402957192087
titlebar',to,0.04752985780678347
titlebar',they,0.1358414297610404
titlebar',that,0.07635202669016344
titlebar',the,0.042082042124427246
titlebar',cut,1.0
titlebar',notification,0.5771059915103224
titlebar',so,0.23485324006545524
titlebar','send,1.0
titlebar','promote,1.0
titlebar',complex,0.40781632728029704
titlebar',can,0.07875472122293585
titlebar',an,0.09737641650194749
titlebar',how,0.1845923438056947
titlebar',select,0.27664526826133534
titlebar',interesting,0.7069572080952524
titlebar',like,0.19507638581726716
titlebar',it,0.11443870868485288
titlebar',splice,1.0
titlebar',or,0.07875472122293585
titlebar',and,0.049184336782878084
does,except,0.19073703842148096
does,necessarily,0.1645821008001438
does,is,0.07832267142657189
does,code,0.08070763383727335
does,arguement,0.33276883956106273
does,new,0.1146754286553748
does,ide,0.23445383079666085
